min,mean,max,std
5.398144209484158,12.964969637666576,15.597922393199529,1.5388673394820132
34.48835797875193,37.614860621341364,41.20481860694096,1.3689861976035267
32.53582887248832,35.49501830011209,38.89797976504337,1.2823380924553753
28.609353335795166,31.264905441056808,34.221125503180275,1.2410575132548713
16.401401833306863,18.58203674544296,20.70571615399172,0.9542875883347168
7.822443644201458,9.686125835392131,11.549006246419042,0.797025989454443
11.5350262100488,14.721134199029974,19.180698801638968,1.3205705687483658
10.24207838205956,13.1947805158707,16.327101968532514,1.1608470377788642
8.350732983577117,10.851512981227383,13.408223230007161,0.9839344569444753
0.8718862746428128,2.918400377206089,5.198677585126928,0.8573754414802098
-6.984466232424238,-4.265691227911021,-2.071858905438698,0.8759658588594561
37.566460451893434,38.31807065546817,38.842405060192924,0.19803729971183917
35.14712191083199,36.1741114490633,36.645660610149655,0.22844946954580284
31.783146139947583,32.77644862749566,33.208221635101694,0.22022714241717706
22.797632142406897,23.705445303178553,24.04298200561316,0.19494199104798687
15.063831895775332,15.882625818951505,16.33799091837554,0.23184636281153337
35.555954098541164,36.85651539084341,38.714819126715426,0.8797461532797658
34.222177852160044,35.42667686366103,37.182000600310126,0.8611301523411756
30.853634297129535,32.04839257770228,33.72647899865908,0.8158108376349642
23.779134912741615,25.02949053551394,26.81453256485075,0.7808472851550249
18.463366588314226,19.790851341321684,21.678449750842887,0.7402044028983424
25.57218421255968,28.5624148608606,31.65898307539884,1.5136994039448959
24.632194185468563,27.513721126910873,30.19054455527172,1.3849950205935166
22.133744257116494,24.860547829931686,27.116946113248396,1.1975776869364454
10.237310871769415,12.31143761881311,13.659632631257399,0.725223618093378
0.36177392281332305,1.6853692130563143,3.5680709036930343,0.682480320774216
31.240499875208076,31.97022281480195,32.50955831026551,0.22356156497308868
29.050822538915043,30.23855247233275,30.698685150115015,0.28028682930941784
25.280138843534743,26.528418960541796,26.939759101298197,0.2893353248989635
15.219021957336668,16.167072174806357,16.702147040007212,0.2868873401579499
9.296417567351115,10.183963568530912,10.810520663133858,0.3202325060010032
34.58297786693582,35.9395961079883,39.15300565218216,0.6355311304264967
33.16758129406672,34.38904367303894,36.948639778910845,0.5828401866849231
30.015101048557305,31.16021848368194,33.388579769074816,0.5427802182985004
19.925666104473063,20.942611847169548,22.421473491804676,0.4863609522423086
10.066448878663286,11.409686580986712,13.51574062876193,0.7632006046349693
